service_id,route_id,trip_id,direction_id,trip_headsign,block_id,shape_id
SA,BLUE,SA_118129,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_118130,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_118131,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_118132,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_118133,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_118134,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_118135,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_118136,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_118137,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_118138,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_118139,0,Raidurg,SA_32401,BLUE1
SA,BLUE,SA_118140,1,Nagole,SA_32401,BLUE2
SA,BLUE,SA_118141,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_118142,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_118143,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_118144,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_118145,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_118146,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_118147,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_118148,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_118149,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_118150,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_118151,0,Raidurg,SA_32501,BLUE1
SA,BLUE,SA_118152,1,Nagole,SA_32501,BLUE2
SA,BLUE,SA_118153,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_118154,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_118155,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_118156,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_118157,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_118158,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_118159,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_118160,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_118161,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_118162,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_118163,0,Raidurg,SA_32201,BLUE1
SA,BLUE,SA_118164,1,Nagole,SA_32201,BLUE2
SA,BLUE,SA_118165,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_118166,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_118167,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_118168,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_118169,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_118170,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_118171,0,Raidurg,SA_32301,BLUE1
SA,BLUE,SA_118172,1,Nagole,SA_32301,BLUE2
SA,BLUE,SA_118173,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_118174,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_118175,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_118176,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_118177,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_118178,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_118179,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_118180,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_118181,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_118182,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_118183,0,Raidurg,SA_32401,BLUE1
SA,BLUE,SA_118184,1,Nagole,SA_32401,BLUE2
SA,BLUE,SA_118185,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_118186,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_118187,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_118188,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_118189,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_118190,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_118191,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_118192,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_118193,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_118194,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_118195,0,Raidurg,SA_32501,BLUE1
SA,BLUE,SA_118196,1,Nagole,SA_32501,BLUE2
SA,BLUE,SA_118197,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_118198,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_118199,0,Raidurg,SA_31501,BLUE1
SA,BLUE,SA_118200,1,Nagole,SA_31501,BLUE2
SA,BLUE,SA_118201,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_118202,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_118203,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_118204,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_118205,0,Raidurg,SA_30801,BLUE1
SA,BLUE,SA_118206,1,Nagole,SA_30801,BLUE2
SA,BLUE,SA_118207,0,Raidurg,SA_32201,BLUE1
SA,BLUE,SA_118208,1,Nagole,SA_32201,BLUE2
SA,BLUE,SA_118209,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_118210,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_118211,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_118212,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_118213,0,Raidurg,SA_31001,BLUE1
SA,BLUE,SA_118214,1,Nagole,SA_31001,BLUE2
SA,BLUE,SA_118215,0,Raidurg,SA_32301,BLUE1
SA,BLUE,SA_118216,1,Nagole,SA_32301,BLUE2
SA,BLUE,SA_118217,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_118218,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_118219,0,Raidurg,SA_30101,BLUE1
SA,BLUE,SA_118220,1,Nagole,SA_30101,BLUE2
SA,BLUE,SA_118221,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_118222,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_118223,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_118224,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_118225,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_118226,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_118227,0,Raidurg,SA_32401,BLUE1
SA,BLUE,SA_118228,1,Nagole,SA_32401,BLUE2
SA,BLUE,SA_118229,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_118230,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_118231,0,Raidurg,SA_32101,BLUE1
SA,BLUE,SA_118232,1,Nagole,SA_32101,BLUE2
SA,BLUE,SA_118233,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_118234,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_118235,0,Raidurg,SA_30501,BLUE1
SA,BLUE,SA_118236,1,Nagole,SA_30501,BLUE2
SA,BLUE,SA_118335,0,Raidurg,SA_31401,BLUE1
SA,BLUE,SA_118336,1,Nagole,SA_31401,BLUE2
SA,BLUE,SA_118337,0,Raidurg,SA_32501,BLUE1
SA,BLUE,SA_118338,1,Nagole,SA_32501,BLUE2
SA,BLUE,SA_118339,0,Raidurg,SA_30601,BLUE1
SA,BLUE,SA_118340,1,Nagole,SA_30601,BLUE2
SA,BLUE,SA_118341,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_118342,1,Nagole,SA_30701,BLUE2
SA,BLUE,SA_118343,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_118344,1,Nagole,SA_31601,BLUE2
SA,BLUE,SA_118345,0,Raidurg,SA_32201,BLUE1
SA,BLUE,SA_118346,1,Nagole,SA_32201,BLUE2
SA,BLUE,SA_118347,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_118348,1,Nagole,SA_30901,BLUE2
SA,BLUE,SA_118349,0,Raidurg,SA_31801,BLUE1
SA,BLUE,SA_118350,1,Nagole,SA_31801,BLUE2
SA,BLUE,SA_118351,0,Raidurg,SA_32301,BLUE1
SA,BLUE,SA_118352,1,Nagole,SA_32301,BLUE2
SA,BLUE,SA_118353,0,Raidurg,SA_31901,BLUE1
SA,BLUE,SA_118354,1,Nagole,SA_31901,BLUE2
SA,BLUE,SA_118355,0,Raidurg,SA_31201,BLUE1
SA,BLUE,SA_118356,1,Nagole,SA_31201,BLUE2
SA,BLUE,SA_118357,0,Raidurg,SA_32001,BLUE1
SA,BLUE,SA_118358,1,Nagole,SA_32001,BLUE2
SA,BLUE,SA_118359,0,Raidurg,SA_30201,BLUE1
SA,BLUE,SA_118360,1,Nagole,SA_30201,BLUE2
SA,BLUE,SA_118361,0,Raidurg,SA_30301,BLUE1
SA,BLUE,SA_118403,0,Raidurg,SA_31301,BLUE1
SA,BLUE,SA_118405,0,HITEC City,SA_31401,BLUE1
SA,BLUE,SA_118407,0,Raidurg,SA_32501,BLUE1
SA,BLUE,SA_118409,0,Raidurg,SA_30701,BLUE1
SA,BLUE,SA_118411,0,Raidurg,SA_31601,BLUE1
SA,BLUE,SA_118416,0,Raidurg,SA_30901,BLUE1
SA,BLUE,SA_118418,1,Nagole,SA_31301,BLUE2
SA,BLUE,SA_118420,1,Nagole,SA_30301,BLUE2
SA,BLUE,SA_118445,1,Nagole,SA_30101,BLUE2
SU,GREEN,SU_35734,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35737,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35738,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35739,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35740,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35741,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35742,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35743,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35744,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35745,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35746,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35747,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35748,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35749,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35750,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35751,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35752,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35753,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35754,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35755,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35756,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35757,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35758,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35759,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35760,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35761,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35762,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35763,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35764,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35765,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35766,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35767,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35768,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35769,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35770,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35771,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35772,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35773,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35774,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35775,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35776,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35777,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35778,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35779,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35780,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35781,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35782,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35783,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35784,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35785,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35786,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35787,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35788,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35789,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35790,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35791,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35792,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35793,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35794,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35795,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35796,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35797,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35798,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35799,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35800,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35801,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35802,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35803,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35804,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35805,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35806,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35807,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35808,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35809,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35810,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35811,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35812,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35813,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35814,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35815,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35816,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35817,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35818,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35819,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35820,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35821,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35822,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35823,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35824,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35825,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35826,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35827,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35828,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35829,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35830,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35831,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35832,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35833,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35834,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35835,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35836,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35837,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35838,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35839,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35840,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35841,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35842,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35843,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35844,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35845,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35846,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35847,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35848,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35849,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35850,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35851,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35852,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35853,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35854,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35855,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35856,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35857,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35858,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35859,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35860,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35861,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35862,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35863,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35864,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35865,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35866,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35867,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35868,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35869,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35870,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35871,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35872,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35873,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35874,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35875,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35876,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35877,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35878,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35879,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35880,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35881,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35882,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35883,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35884,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35885,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35886,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35887,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35888,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35889,0,JBS Parade Ground,SU_20101,GREEN1
SU,GREEN,SU_35890,1,Mahatma Gandhi Bus Station,SU_20101,GREEN2
SU,GREEN,SU_35891,0,JBS Parade Ground,SU_20201,GREEN1
SU,GREEN,SU_35892,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,GREEN,SU_35893,0,JBS Parade Ground,SU_20301,GREEN1
SU,GREEN,SU_35894,1,Mahatma Gandhi Bus Station,SU_20301,GREEN2
SU,GREEN,SU_35913,1,Mahatma Gandhi Bus Station,SU_20201,GREEN2
SU,BLUE,SU_35948,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_35951,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_35952,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_35953,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_35954,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_35955,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_35956,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_35957,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_35958,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_35959,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_35960,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_35961,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_35962,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_35963,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_35964,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_35966,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_35967,0,Raidurg,SU_30201,BLUE1
SU,BLUE,SU_35968,1,Nagole,SU_30201,BLUE2
SU,BLUE,SU_35969,0,Raidurg,SU_30301,BLUE1
SU,BLUE,SU_35970,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_35971,0,Raidurg,SU_30401,BLUE1
SU,BLUE,SU_35972,1,Nagole,SU_30401,BLUE2
SU,BLUE,SU_35973,0,Raidurg,SU_30501,BLUE1
SU,BLUE,SU_35974,1,Nagole,SU_30501,BLUE2
SU,BLUE,SU_35975,0,Raidurg,SU_30601,BLUE1
SU,BLUE,SU_35976,1,Nagole,SU_30601,BLUE2
SU,BLUE,SU_35977,0,Raidurg,SU_30701,BLUE1
SU,BLUE,SU_35978,1,Nagole,SU_30701,BLUE2
SU,BLUE,SU_35979,0,Raidurg,SU_30801,BLUE1
SU,BLUE,SU_35980,1,Nagole,SU_30801,BLUE2
SU,BLUE,SU_35981,0,Raidurg,SU_30901,BLUE1
SU,BLUE,SU_35982,1,Nagole,SU_30901,BLUE2
SU,BLUE,SU_35983,0,Raidurg,SU_31001,BLUE1
SU,BLUE,SU_35984,1,Nagole,SU_31001,BLUE2
SU,BLUE,SU_35985,0,Raidurg,SU_30101,BLUE1
SU,BLUE,SU_35986,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_42944,1,Nagole,SU_30301,BLUE2
SU,BLUE,SU_42946,1,Nagole,SU_30101,BLUE2
SU,BLUE,SU_42948,0,Raidurg,SU_30101,BLUE1
SU,RED,SU_43068,1,Miyapur,SU_10201,RED2
SU,RED,SU_43070,1,Miyapur,SU_10301,RED2
SU,RED,SU_43073,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_43074,1,Miyapur,SU_10501,RED2
SU,RED,SU_43075,0,L. B. Nagar,SU_10601,RED1
SU,RED,SU_43076,1,Miyapur,SU_10601,RED2
SU,RED,SU_43077,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_43078,1,Miyapur,SU_10701,RED2
SU,RED,SU_43079,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_43080,1,Miyapur,SU_10801,RED2
SU,RED,SU_43082,1,Miyapur,SU_10901,RED2
SU,RED,SU_43083,0,L. B. Nagar,SU_11001,RED1
SU,RED,SU_43084,1,Miyapur,SU_11001,RED2
SU,RED,SU_43085,0,L. B. Nagar,SU_10101,RED1
SU,RED,SU_43086,1,Miyapur,SU_10101,RED2
SU,RED,SU_43087,0,L. B. Nagar,SU_10201,RED1
SU,RED,SU_43088,1,Miyapur,SU_10201,RED2
SU,RED,SU_43089,0,L. B. Nagar,SU_10301,RED1
SU,RED,SU_43090,1,Miyapur,SU_10301,RED2
SU,RED,SU_43091,0,L. B. Nagar,SU_10401,RED1
SU,RED,SU_43092,1,Miyapur,SU_10401,RED2
SU,RED,SU_43093,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_43094,1,Miyapur,SU_10501,RED2
SU,RED,SU_43095,0,L. B. Nagar,SU_10601,RED1
SU,RED,SU_43096,1,Miyapur,SU_10601,RED2
SU,RED,SU_43097,0,L. B. Nagar,SU_10701,RED1
SU,RED,SU_43098,1,Miyapur,SU_10701,RED2
SU,RED,SU_43099,0,L. B. Nagar,SU_10801,RED1
SU,RED,SU_43100,1,Miyapur,SU_10801,RED2
SU,RED,SU_43101,0,L. B. Nagar,SU_10901,RED1
SU,RED,SU_43102,1,Miyapur,SU_10901,RED2
SU,RED,SU_43103,0,L. B. Nagar,SU_11001,RED1
SU,RED,SU_43104,1,Miyapur,SU_11001,RED2
SU,RED,SU_43105,0,L. B. Nagar,SU_10101,RED1
SU,RED,SU_43106,1,Miyapur,SU_10101,RED2
SU,RED,SU_44786,0,L. B. Nagar,SU_10901,RED1
SU,RED,SU_44795,1,Miyapur,SU_10101,RED2
SU,RED,SU_45583,0,L. B. Nagar,SU_10301,RED1
SU,RED,SU_45585,0,L. B. Nagar,SU_10501,RED1
SU,RED,SU_45587,0,L. B. Nagar,SU_11401,RED1
