route_id,route_name,stop_name,transport_type,timestamp,ridership,traffic_congestion_index
67277,FM-JANGAON  MEMU TRAIN,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,204,0.22
67277,FM-JANGAON  MEMU TRAIN,LALAGUDA GATE,MMTS_Train,2024-11-21 14:00:00,305,0.42
67277,FM-JANGAON  MEMU TRAIN,MALKAJGIRI,MMTS_Train,2024-11-21 14:00:00,264,0.11
67277,FM-JANGAON  MEMU TRAIN,CHARLAPALLI,MMTS_Train,2024-11-21 14:00:00,189,0.12
67277,FM-JANGAON  MEMU TRAIN,GHATKESAR,MMTS_Train,2024-11-21 14:00:00,351,0.23
67277,FM-JANGAON  MEMU TRAIN,BIBINAGAR,MMTS_Train,2024-11-21 14:00:00,390,0.43
67277,FM-JANGAON  MEMU TRAIN,BHONGIR,MMTS_Train,2024-11-21 14:00:00,53,0.44
67277,FM-JANGAON  MEMU TRAIN,RAIGIR,MMTS_Train,2024-11-21 14:00:00,160,0.3
67277,FM-JANGAON  MEMU TRAIN,WANGAPALLI,MMTS_Train,2024-11-21 14:00:00,395,0.5
67277,FM-JANGAON  MEMU TRAIN,ALER,MMTS_Train,2024-11-21 14:00:00,194,0.31
67277,FM-JANGAON  MEMU TRAIN,PEMBARTI,MMTS_Train,2024-11-21 14:00:00,298,0.21
67277,FM-JANGAON  MEMU TRAIN,JANGAON,MMTS_Train,2024-11-21 14:00:00,333,0.32
67278,JANGOAN-FM MEMU TRAIN,JANGAON,MMTS_Train,2024-11-21 14:00:00,67,0.43
67278,JANGOAN-FM MEMU TRAIN,PEMBARTI,MMTS_Train,2024-11-21 14:00:00,164,0.49
67278,JANGOAN-FM MEMU TRAIN,ALER,MMTS_Train,2024-11-21 14:00:00,189,0.49
67278,JANGOAN-FM MEMU TRAIN,WANGAPALLI,MMTS_Train,2024-11-21 14:00:00,362,0.11
67278,JANGOAN-FM MEMU TRAIN,RAIGIR,MMTS_Train,2024-11-21 14:00:00,76,0.2
67278,JANGOAN-FM MEMU TRAIN,BHONGIR,MMTS_Train,2024-11-21 14:00:00,392,0.37
67278,JANGOAN-FM MEMU TRAIN,BIBINAGAR,MMTS_Train,2024-11-21 14:00:00,173,0.11
67278,JANGOAN-FM MEMU TRAIN,GHATKESAR,MMTS_Train,2024-11-21 14:00:00,311,0.2
67278,JANGOAN-FM MEMU TRAIN,CHARLAPALLI,MMTS_Train,2024-11-21 14:00:00,333,0.23
67278,JANGOAN-FM MEMU TRAIN,MALKAJGIRI,MMTS_Train,2024-11-21 14:00:00,97,0.42
67278,JANGOAN-FM MEMU TRAIN,LALAGUDA GATE,MMTS_Train,2024-11-21 14:00:00,347,0.18
67278,JANGOAN-FM MEMU TRAIN,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,332,0.37
67278,JANGOAN-FM MEMU TRAIN,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,202,0.24
67278,JANGOAN-FM MEMU TRAIN,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,291,0.27
67278,JANGOAN-FM MEMU TRAIN,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,277,0.19
67278,JANGOAN-FM MEMU TRAIN,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,188,0.38
67278,JANGOAN-FM MEMU TRAIN,MALAKPET,MMTS_Train,2024-11-21 14:00:00,202,0.48
67278,JANGOAN-FM MEMU TRAIN,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,171,0.38
67278,JANGOAN-FM MEMU TRAIN,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,117,0.41
67278,JANGOAN-FM MEMU TRAIN,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,168,0.22
67278,JANGOAN-FM MEMU TRAIN,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,347,0.38
77604,BMO-FM DEMU,BOLARUM,MMTS_Train,2024-11-21 14:00:00,222,0.3
77604,BMO-FM DEMU,BOLARUM BAZAR,MMTS_Train,2024-11-21 14:00:00,248,0.37
77604,BMO-FM DEMU,ALWAL HALT,MMTS_Train,2024-11-21 14:00:00,392,0.42
77604,BMO-FM DEMU,CAVALRY BARRCKS,MMTS_Train,2024-11-21 14:00:00,303,0.45
77604,BMO-FM DEMU,AMMUGUDA,MMTS_Train,2024-11-21 14:00:00,337,0.27
77604,BMO-FM DEMU,RMKRSHNAPRM GTE,MMTS_Train,2024-11-21 14:00:00,161,0.4
77604,BMO-FM DEMU,SAFILGUDA,MMTS_Train,2024-11-21 14:00:00,164,0.12
77604,BMO-FM DEMU,DAYANAND NAGAR,MMTS_Train,2024-11-21 14:00:00,81,0.34
77604,BMO-FM DEMU,MALKAJGIRI,MMTS_Train,2024-11-21 14:00:00,322,0.27
77604,BMO-FM DEMU,LALAGUDA GATE,MMTS_Train,2024-11-21 14:00:00,119,0.49
77604,BMO-FM DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,178,0.19
77604,BMO-FM DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,62,0.14
77604,BMO-FM DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,332,0.17
77604,BMO-FM DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,247,0.44
77604,BMO-FM DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,64,0.39
77604,BMO-FM DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,196,0.2
77604,BMO-FM DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,390,0.4
77604,BMO-FM DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,300,0.38
77604,BMO-FM DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,186,0.14
77604,BMO-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,164,0.25
77630,SC-UR DEMU,SECUNDERABAD,MMTS_Train,2024-11-21 14:00:00,364,0.22
77630,SC-UR DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,232,0.49
77630,SC-UR DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,322,0.34
77630,SC-UR DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,242,0.19
77630,SC-UR DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,280,0.35
77630,SC-UR DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,281,0.34
77630,SC-UR DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,321,0.14
77630,SC-UR DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,103,0.35
77630,SC-UR DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,161,0.28
77630,SC-UR DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,169,0.23
77630,SC-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,345,0.35
77630,SC-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,223,0.26
77630,SC-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,316,0.47
77630,SC-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,192,0.1
77631,FM-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,230,0.49
77631,FM-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,142,0.22
77631,FM-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,307,0.23
77631,FM-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,293,0.29
77632,FM-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,193,0.33
77632,FM-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,393,0.29
77632,FM-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,97,0.17
77632,FM-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,266,0.27
77633,FM-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,229,0.44
77633,FM-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,289,0.2
77633,FM-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,272,0.26
77633,FM-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,163,0.21
77634,FM-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,384,0.36
77634,FM-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,81,0.1
77634,FM-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,338,0.48
77634,FM-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,51,0.31
77635,FM-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,373,0.22
77635,FM-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,315,0.36
77635,FM-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,71,0.1
77635,FM-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,263,0.19
77638,FM-UR DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,241,0.31
77638,FM-UR DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,127,0.48
77638,FM-UR DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,354,0.47
77638,FM-UR DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,113,0.33
77640,UR-FM DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,181,0.31
77640,UR-FM DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,129,0.46
77640,UR-FM DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,50,0.45
77640,UR-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,187,0.26
77641,UR-FM DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,168,0.2
77641,UR-FM DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,192,0.3
77641,UR-FM DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,54,0.4
77641,UR-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,394,0.14
77642,UR-FM DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,200,0.24
77642,UR-FM DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,170,0.29
77642,UR-FM DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,124,0.21
77642,UR-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,283,0.47
77643,UR-FM DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,197,0.33
77643,UR-FM DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,367,0.46
77643,UR-FM DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,75,0.12
77643,UR-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,100,0.13
77645,UR-SC DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,371,0.13
77645,UR-SC DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,135,0.12
77645,UR-SC DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,219,0.15
77645,UR-SC DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,125,0.16
77645,UR-SC DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,295,0.19
77645,UR-SC DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,394,0.14
77645,UR-SC DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,99,0.14
77645,UR-SC DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,214,0.29
77645,UR-SC DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,274,0.37
77645,UR-SC DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,92,0.41
77645,UR-SC DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,284,0.14
77645,UR-SC DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,393,0.31
77645,UR-SC DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,271,0.15
77645,UR-SC DEMU,SECUNDERABAD,MMTS_Train,2024-11-21 14:00:00,306,0.11
77647,UR-FM DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,209,0.47
77647,UR-FM DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,247,0.35
77647,UR-FM DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,133,0.24
77647,UR-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,188,0.42
77649,UR-SC DEMU,UMDANAGAR,MMTS_Train,2024-11-21 14:00:00,345,0.24
77649,UR-SC DEMU,BUDVEL,MMTS_Train,2024-11-21 14:00:00,338,0.2
77649,UR-SC DEMU,NPA SHIVRAMPALLI,MMTS_Train,2024-11-21 14:00:00,114,0.25
77649,UR-SC DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,75,0.12
77649,UR-SC DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,165,0.42
77649,UR-SC DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,84,0.44
77649,UR-SC DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,316,0.2
77649,UR-SC DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,108,0.17
77649,UR-SC DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,51,0.14
77649,UR-SC DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,386,0.4
77649,UR-SC DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,293,0.37
77649,UR-SC DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,345,0.3
77649,UR-SC DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,305,0.29
77649,UR-SC DEMU,SECUNDERABAD,MMTS_Train,2024-11-21 14:00:00,50,0.2
77680,MED-FM DEMU,MEDCHAL,MMTS_Train,2024-11-21 14:00:00,106,0.39
77680,MED-FM DEMU,GOWDAVALLI,MMTS_Train,2024-11-21 14:00:00,397,0.21
77680,MED-FM DEMU,G POCHAMPALLI,MMTS_Train,2024-11-21 14:00:00,220,0.35
77680,MED-FM DEMU,BOLARUM,MMTS_Train,2024-11-21 14:00:00,337,0.33
77680,MED-FM DEMU,BOLARUM BAZAR,MMTS_Train,2024-11-21 14:00:00,352,0.16
77680,MED-FM DEMU,ALWAL HALT,MMTS_Train,2024-11-21 14:00:00,186,0.28
77680,MED-FM DEMU,CAVALRY BARRCKS,MMTS_Train,2024-11-21 14:00:00,88,0.41
77680,MED-FM DEMU,AMMUGUDA,MMTS_Train,2024-11-21 14:00:00,336,0.14
77680,MED-FM DEMU,RMKRSHNAPRM GTE,MMTS_Train,2024-11-21 14:00:00,101,0.36
77680,MED-FM DEMU,SAFILGUDA,MMTS_Train,2024-11-21 14:00:00,273,0.14
77680,MED-FM DEMU,DAYANAND NAGAR,MMTS_Train,2024-11-21 14:00:00,119,0.42
77680,MED-FM DEMU,MALKAJGIRI,MMTS_Train,2024-11-21 14:00:00,98,0.24
77680,MED-FM DEMU,LALAGUDA GATE,MMTS_Train,2024-11-21 14:00:00,96,0.34
77680,MED-FM DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,277,0.42
77680,MED-FM DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,366,0.16
77680,MED-FM DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,298,0.48
77680,MED-FM DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,188,0.17
77680,MED-FM DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,231,0.18
77680,MED-FM DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,365,0.18
77680,MED-FM DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,244,0.38
77680,MED-FM DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,187,0.32
77680,MED-FM DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,200,0.28
77680,MED-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,307,0.46
77681,FM-MED DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,120,0.37
77681,FM-MED DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,124,0.48
77681,FM-MED DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,323,0.21
77681,FM-MED DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,392,0.46
77681,FM-MED DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,303,0.26
77681,FM-MED DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,370,0.21
77681,FM-MED DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,86,0.16
77681,FM-MED DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,243,0.3
77681,FM-MED DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,53,0.23
77681,FM-MED DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,186,0.39
77681,FM-MED DEMU,LALAGUDA GATE,MMTS_Train,2024-11-21 14:00:00,166,0.42
77681,FM-MED DEMU,MALKAJGIRI,MMTS_Train,2024-11-21 14:00:00,189,0.43
77681,FM-MED DEMU,DAYANAND NAGAR,MMTS_Train,2024-11-21 14:00:00,206,0.19
77681,FM-MED DEMU,SAFILGUDA,MMTS_Train,2024-11-21 14:00:00,328,0.37
77681,FM-MED DEMU,RMKRSHNAPRM GTE,MMTS_Train,2024-11-21 14:00:00,324,0.35
77681,FM-MED DEMU,AMMUGUDA,MMTS_Train,2024-11-21 14:00:00,190,0.18
77681,FM-MED DEMU,CAVALRY BARRCKS,MMTS_Train,2024-11-21 14:00:00,322,0.26
77681,FM-MED DEMU,ALWAL HALT,MMTS_Train,2024-11-21 14:00:00,97,0.31
77681,FM-MED DEMU,BOLARUM BAZAR,MMTS_Train,2024-11-21 14:00:00,270,0.26
77681,FM-MED DEMU,BOLARUM,MMTS_Train,2024-11-21 14:00:00,263,0.43
77681,FM-MED DEMU,G POCHAMPALLI,MMTS_Train,2024-11-21 14:00:00,220,0.28
77681,FM-MED DEMU,GOWDAVALLI,MMTS_Train,2024-11-21 14:00:00,126,0.46
77681,FM-MED DEMU,MEDCHAL,MMTS_Train,2024-11-21 14:00:00,64,0.1
77682,MED-FM DEMU,MEDCHAL,MMTS_Train,2024-11-21 14:00:00,321,0.22
77682,MED-FM DEMU,GOWDAVALLI,MMTS_Train,2024-11-21 14:00:00,123,0.2
77682,MED-FM DEMU,G POCHAMPALLI,MMTS_Train,2024-11-21 14:00:00,163,0.23
77682,MED-FM DEMU,BOLARUM,MMTS_Train,2024-11-21 14:00:00,301,0.32
77682,MED-FM DEMU,BOLARUM BAZAR,MMTS_Train,2024-11-21 14:00:00,302,0.31
77682,MED-FM DEMU,ALWAL HALT,MMTS_Train,2024-11-21 14:00:00,89,0.37
77682,MED-FM DEMU,CAVALRY BARRCKS,MMTS_Train,2024-11-21 14:00:00,177,0.37
77682,MED-FM DEMU,AMMUGUDA,MMTS_Train,2024-11-21 14:00:00,56,0.42
77682,MED-FM DEMU,RMKRSHNAPRM GTE,MMTS_Train,2024-11-21 14:00:00,71,0.32
77682,MED-FM DEMU,SAFILGUDA,MMTS_Train,2024-11-21 14:00:00,236,0.27
77682,MED-FM DEMU,DAYANAND NAGAR,MMTS_Train,2024-11-21 14:00:00,60,0.21
77682,MED-FM DEMU,MALKAJGIRI,MMTS_Train,2024-11-21 14:00:00,218,0.23
77682,MED-FM DEMU,LALAGUDA GATE,MMTS_Train,2024-11-21 14:00:00,369,0.23
77682,MED-FM DEMU,SITAFALMANDI,MMTS_Train,2024-11-21 14:00:00,344,0.19
77682,MED-FM DEMU,ARTS COLLEGE,MMTS_Train,2024-11-21 14:00:00,233,0.37
77682,MED-FM DEMU,JAMAI OSMANIA,MMTS_Train,2024-11-21 14:00:00,83,0.2
77682,MED-FM DEMU,VIDYA NAGAR,MMTS_Train,2024-11-21 14:00:00,380,0.22
77682,MED-FM DEMU,KACHEGUDA,MMTS_Train,2024-11-21 14:00:00,352,0.42
77682,MED-FM DEMU,MALAKPET,MMTS_Train,2024-11-21 14:00:00,147,0.35
77682,MED-FM DEMU,DABIRPURA,MMTS_Train,2024-11-21 14:00:00,349,0.34
77682,MED-FM DEMU,YAKUTPURA,MMTS_Train,2024-11-21 14:00:00,243,0.12
77682,MED-FM DEMU,HUPPUGUDA,MMTS_Train,2024-11-21 14:00:00,177,0.39
77682,MED-FM DEMU,FALAKNUMA,MMTS_Train,2024-11-21 14:00:00,145,0.14
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Mahatma Gandhi Bus Station,Metro,2024-11-21 15:00:00,141,0.39
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Sultan Bazar,Metro,2024-11-21 15:00:00,73,0.35
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Narayanaguda,Metro,2024-11-21 15:00:00,303,0.31
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Chikkadpally,Metro,2024-11-21 15:00:00,190,0.14
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,RTC Cross Roads,Metro,2024-11-21 15:00:00,386,0.25
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Musheerabad,Metro,2024-11-21 15:00:00,313,0.43
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Gandhi Hospital,Metro,2024-11-21 15:00:00,238,0.49
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,Secunderabad West,Metro,2024-11-21 15:00:00,60,0.2
GREEN,JBS Parade Ground - MG Bus Station - JBS Parade Ground - C2,JBS Parade Ground,Metro,2024-11-21 15:00:00,367,0.39
RED,Miyapur - LB Nagar - Miyapur - C1,Dilsukh Nagar,Metro,2024-11-21 15:00:00,117,0.24
RED,Miyapur - LB Nagar - Miyapur - C1,Chaitanyapuri,Metro,2024-11-21 15:00:00,308,0.26
RED,Miyapur - LB Nagar - Miyapur - C1,Victoria Memorial,Metro,2024-11-21 15:00:00,254,0.45
RED,Miyapur - LB Nagar - Miyapur - C1,L. B. Nagar,Metro,2024-11-21 15:00:00,263,0.28
BLUE,Nagole - Raidurg - Nagole - C3,Jubilee Hills Checkpost,Metro,2024-11-21 15:00:00,386,0.31
BLUE,Nagole - Raidurg - Nagole - C3,Road No 5 Jubilee Hills,Metro,2024-11-21 15:00:00,246,0.47
BLUE,Nagole - Raidurg - Nagole - C3,Yusufguda,Metro,2024-11-21 15:00:00,76,0.38
BLUE,Nagole - Raidurg - Nagole - C3,Madhura Nagar,Metro,2024-11-21 15:00:00,188,0.35
BLUE,Nagole - Raidurg - Nagole - C3,Ameerpet,Metro,2024-11-21 15:00:00,360,0.21
BLUE,Nagole - Raidurg - Nagole - C3,Begumpet,Metro,2024-11-21 15:00:00,231,0.32
BLUE,Nagole - Raidurg - Nagole - C3,Prakash Nagar,Metro,2024-11-21 15:00:00,174,0.41
BLUE,Nagole - Raidurg - Nagole - C3,Rasoolpura,Metro,2024-11-21 15:00:00,57,0.24
BLUE,Nagole - Raidurg - Nagole - C3,Paradise,Metro,2024-11-21 15:00:00,187,0.15
BLUE,Nagole - Raidurg - Nagole - C3,Parade Ground,Metro,2024-11-21 15:00:00,203,0.46
BLUE,Nagole - Raidurg - Nagole - C3,Secunderabad East,Metro,2024-11-21 15:00:00,337,0.39
BLUE,Nagole - Raidurg - Nagole - C3,Mettuguda,Metro,2024-11-21 15:00:00,168,0.13
BLUE,Nagole - Raidurg - Nagole - C3,Tarnaka,Metro,2024-11-21 15:00:00,275,0.12
BLUE,Nagole - Raidurg - Nagole - C3,Habsiguda,Metro,2024-11-21 15:00:00,235,0.49
BLUE,Nagole - Raidurg - Nagole - C3,NGRI,Metro,2024-11-21 15:00:00,210,0.23
BLUE,Nagole - Raidurg - Nagole - C3,Stadium,Metro,2024-11-21 15:00:00,113,0.32
BLUE,Nagole - Raidurg - Nagole - C3,Uppal,Metro,2024-11-21 15:00:00,50,0.36
BLUE,Nagole - Raidurg - Nagole - C3,Nagole,Metro,2024-11-21 15:00:00,144,0.28
47100,HYB-LPI,HYDERABAD,MMTS_Train,2024-11-21 15:00:00,286,0.42
47100,HYB-LPI,LAKDIKAPUL,MMTS_Train,2024-11-21 15:00:00,123,0.25
47100,HYB-LPI,KHAIRATABAD,MMTS_Train,2024-11-21 15:00:00,156,0.25
47100,HYB-LPI,NECKLACE ROAD,MMTS_Train,2024-11-21 15:00:00,375,0.26
47100,HYB-LPI,BEGUMPET,MMTS_Train,2024-11-21 15:00:00,143,0.27
47100,HYB-LPI,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 15:00:00,136,0.28
47100,HYB-LPI,FATEHNAGAR,MMTS_Train,2024-11-21 15:00:00,72,0.39
47100,HYB-LPI,BHARATNAGAR,MMTS_Train,2024-11-21 15:00:00,360,0.35
47100,HYB-LPI,BORABANDA,MMTS_Train,2024-11-21 15:00:00,157,0.2
47100,HYB-LPI,HITECH CITY,MMTS_Train,2024-11-21 15:00:00,205,0.4
47100,HYB-LPI,HAFIZPETA,MMTS_Train,2024-11-21 15:00:00,174,0.32
47100,HYB-LPI,CHANDANAGAR,MMTS_Train,2024-11-21 15:00:00,397,0.45
47100,HYB-LPI,LINGAMPALLI,MMTS_Train,2024-11-21 15:00:00,195,0.16
47101,HYB-LPI,HYDERABAD,MMTS_Train,2024-11-21 15:00:00,231,0.33
47101,HYB-LPI,LAKDIKAPUL,MMTS_Train,2024-11-21 15:00:00,167,0.21
47101,HYB-LPI,KHAIRATABAD,MMTS_Train,2024-11-21 15:00:00,365,0.44
47101,HYB-LPI,NECKLACE ROAD,MMTS_Train,2024-11-21 15:00:00,105,0.21
47101,HYB-LPI,BEGUMPET,MMTS_Train,2024-11-21 15:00:00,111,0.25
47101,HYB-LPI,NATURE CURE HOSPITAL,MMTS_Train,2024-11-21 15:00:00,259,0.41
47101,HYB-LPI,FATEHNAGAR,MMTS_Train,2024-11-21 15:00:00,315,0.23
47101,HYB-LPI,BHARATNAGAR,MMTS_Train,2024-11-21 15:00:00,146,0.27
47101,HYB-LPI,BORABANDA,MMTS_Train,2024-11-21 15:00:00,321,0.23
47101,HYB-LPI,HITECH CITY,MMTS_Train,2024-11-21 15:00:00,221,0.46
47101,HYB-LPI,HAFIZPETA,MMTS_Train,2024-11-21 15:00:00,267,0.31
47101,HYB-LPI,CHANDANAGAR,MMTS_Train,2024-11-21 15:00:00,255,0.32
47101,HYB-LPI,LINGAMPALLI,MMTS_Train,2024-11-21 15:00:00,162,0.39
47102,HYB-LPI,HYDERABAD,MMTS_Train,2024-11-21 15:00:00,62,0.25
47102,HYB-LPI,LAKDIKAPUL,MMTS_Train,2024-11-21 15:00:00,369,0.25
47102,HYB-LPI,KHAIRATABAD,MMTS_Train,2024-11-21 15:00:00,332,0.29
47102,HYB-LPI,NECKLACE ROAD,MMTS_Train,2024-11-21 15:00:00,376,0.34
